[Kavita] [2024-02-28 00:00:06.412 +00:00  92] [Information] API.Services.Plus.ScrobblingService Starting Scrobble Processing
[Kavita] [2024-02-28 12:08:30.557 +00:00  244] [Debug] API.Controllers.LibraryController Caching libraries for library_beellz
[Kavita] [2024-02-28 12:08:30.562 +00:00  244] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Library responded 200 in 6.2255 ms
[Kavita] [2024-02-28 12:08:30.645 +00:00  244] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/people responded 200 in 14.9645 ms
[Kavita] [2024-02-28 12:08:30.731 +00:00  225] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/publication-status responded 200 in 1.5134 ms
[Kavita] [2024-02-28 12:08:30.807 +00:00  225] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 2.2255 ms
[Kavita] [2024-02-28 14:49:53.219 +00:00  223] [Information] API.Controllers.PluginController Plugin Tachiyomi-Kavita has authenticated with beellz (1)'s API Key
[Kavita] [2024-02-28 14:49:53.259 +00:00  223] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/Plugin/authenticate?apiKey=03ed5936-538d-42dc-b428-c9a590ed2527&pluginName=Tachiyomi-Kavita responded 200 in 45.4468 ms
[Kavita] [2024-02-28 14:49:53.692 +00:00  223] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Server/server-info responded 200 in 129.3618 ms
[Kavita] [2024-02-28 14:49:53.990 +00:00  223] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/genres responded 200 in 4.4158 ms
[Kavita] [2024-02-28 14:49:54.223 +00:00  223] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/tags responded 200 in 2.2595 ms
[Kavita] [2024-02-28 14:49:54.450 +00:00  185] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/age-ratings responded 200 in 1.3276 ms
[Kavita] [2024-02-28 14:49:54.679 +00:00  185] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Collection responded 200 in 6.7076 ms
[Kavita] [2024-02-28 14:49:54.911 +00:00  223] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/languages responded 200 in 3.8634 ms
[Kavita] [2024-02-28 14:49:55.137 +00:00  223] [Debug] API.Controllers.LibraryController Caching libraries for library_beellz
[Kavita] [2024-02-28 14:49:55.141 +00:00  223] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Library responded 200 in 4.1245 ms
[Kavita] [2024-02-28 14:49:55.376 +00:00  185] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/people responded 200 in 8.3570 ms
[Kavita] [2024-02-28 14:49:55.623 +00:00  207] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/publication-status responded 200 in 2.1314 ms
[Kavita] [2024-02-28 14:49:55.851 +00:00  223] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 2.8699 ms
[Kavita] [2024-02-28 14:50:29.799 +00:00  304] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/series/all-v2?pageNumber=1&pageSize=20 responded 200 in 29.2794 ms
[Kavita] [2024-02-28 15:36:58.114 +00:00  285] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/series/all-v2?pageNumber=1&pageSize=20 responded 200 in 32.6896 ms
[Kavita] [2024-02-28 16:00:07.791 +00:00  70] [Information] API.Services.Plus.ScrobblingService Starting Scrobble Processing
[Kavita] [2024-02-28 16:00:07.821 +00:00  70] [Information] API.Services.Plus.ScrobblingService Found 0 Scrobble Events
[Kavita] [2024-02-28 16:00:07.822 +00:00  70] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 16:00:07.824 +00:00  70] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 16:00:07.825 +00:00  70] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 16:00:07.827 +00:00  70] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 16:00:07.829 +00:00  70] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 16:00:07.830 +00:00  70] [Information] API.Services.Plus.ScrobblingService Scrobbling Events is complete
[Kavita] [2024-02-28 16:02:11.822 +00:00  236] [Information] API.Controllers.PluginController Plugin Tachiyomi-Kavita has authenticated with beellz (1)'s API Key
[Kavita] [2024-02-28 16:02:11.861 +00:00  236] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/Plugin/authenticate?apiKey=03ed5936-538d-42dc-b428-c9a590ed2527&pluginName=Tachiyomi-Kavita responded 200 in 40.9550 ms
[Kavita] [2024-02-28 16:02:12.609 +00:00  179] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Server/server-info responded 200 in 135.3182 ms
[Kavita] [2024-02-28 16:02:13.243 +00:00  181] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/genres responded 200 in 9.2628 ms
[Kavita] [2024-02-28 16:02:13.893 +00:00  181] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/tags responded 200 in 4.6889 ms
[Kavita] [2024-02-28 16:02:14.517 +00:00  179] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/age-ratings responded 200 in 2.9076 ms
[Kavita] [2024-02-28 16:02:15.176 +00:00  181] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Collection responded 200 in 14.8874 ms
[Kavita] [2024-02-28 16:02:15.808 +00:00  179] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/languages responded 200 in 8.7796 ms
[Kavita] [2024-02-28 16:02:16.423 +00:00  179] [Debug] API.Controllers.LibraryController Caching libraries for library_beellz
[Kavita] [2024-02-28 16:02:16.430 +00:00  179] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Library responded 200 in 9.2742 ms
[Kavita] [2024-02-28 16:02:17.043 +00:00  179] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/people responded 200 in 20.1548 ms
[Kavita] [2024-02-28 16:02:17.685 +00:00  179] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/publication-status responded 200 in 1.9877 ms
[Kavita] [2024-02-28 16:02:18.300 +00:00  236] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 1.5697 ms
[Kavita] [2024-02-28 18:39:57.511 +00:00  232] [Information] API.Controllers.PluginController Plugin Tachiyomi-Kavita has authenticated with beellz (1)'s API Key
[Kavita] [2024-02-28 18:39:57.566 +00:00  232] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP POST /api/Plugin/authenticate?apiKey=03ed5936-538d-42dc-b428-c9a590ed2527&pluginName=Tachiyomi-Kavita responded 200 in 68.2571 ms
[Kavita] [2024-02-28 18:39:58.133 +00:00  139] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Server/server-info responded 200 in 177.9525 ms
[Kavita] [2024-02-28 18:39:58.437 +00:00  139] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/genres responded 200 in 4.5173 ms
[Kavita] [2024-02-28 18:39:58.773 +00:00  232] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/tags responded 200 in 2.3034 ms
[Kavita] [2024-02-28 18:39:59.091 +00:00  232] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/age-ratings responded 200 in 1.2733 ms
[Kavita] [2024-02-28 18:39:59.394 +00:00  139] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Collection responded 200 in 6.8551 ms
[Kavita] [2024-02-28 18:40:00.068 +00:00  232] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/languages responded 200 in 3.7795 ms
[Kavita] [2024-02-28 18:40:00.371 +00:00  132] [Debug] API.Controllers.LibraryController Caching libraries for library_beellz
[Kavita] [2024-02-28 18:40:00.374 +00:00  132] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Library responded 200 in 4.2339 ms
[Kavita] [2024-02-28 18:40:00.689 +00:00  232] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/people responded 200 in 9.4028 ms
[Kavita] [2024-02-28 18:40:01.003 +00:00  132] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/Metadata/publication-status responded 200 in 0.9224 ms
[Kavita] [2024-02-28 18:40:01.309 +00:00  232] [Information] Serilog.AspNetCore.RequestLoggingMiddleware HTTP GET /api/filter responded 200 in 1.4330 ms
[Kavita] [2024-02-28 20:00:08.122 +00:00  271] [Information] API.Services.Plus.ScrobblingService Starting Scrobble Processing
[Kavita] [2024-02-28 20:00:08.190 +00:00  271] [Information] API.Services.Plus.ScrobblingService Found 0 Scrobble Events
[Kavita] [2024-02-28 20:00:08.191 +00:00  271] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 20:00:08.193 +00:00  271] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 20:00:08.195 +00:00  271] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 20:00:08.197 +00:00  271] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 20:00:08.198 +00:00  271] [Debug] API.Services.Plus.ScrobblingService Saving Progress
[Kavita] [2024-02-28 20:00:08.199 +00:00  271] [Information] API.Services.Plus.ScrobblingService Scrobbling Events is complete
